Year,Lender_LEI,State,County_Code,Census_Tract,Approved,Denied,Race,Sex,Income,Log_Income,Loan_Amount,Log_Loan_Amount,LTV,Loan_Type,DTI_Ratio,preapproval,Occupancy_Type,Index
2019,549300U6DW7DX671T306,IL,17201.0,17201000501.0,1,0,Asian,0_Male,31.0,3.4339872044851463,75000.0,11.225243392518447,102.0,Conventional,39,2,1,573134
2019,6BYL5QZYBDK8S7L73M02,IL,17031.0,17031330100.0,1,0,Asian,Female,225.0,5.41610040220442,935000.0,13.748301808270824,90.0,Conventional,41,2,1,246055
2019,549300HW662MN1WU8550,IL,17031.0,17031814100.0,1,0,Latinx,Female,61.0,4.110873864173311,215000.0,12.2783933071098,96.5,FHA,45,2,1,523089
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031812400.0,1,0,Latinx,Female,239.0,5.476463551931511,435000.0,12.983101310070822,80.0,Conventional,20%-<30%,2,1,370300
2019,2WHM8VNJH63UN14OL754,IL,17031.0,17031832500.0,1,0,Asian,0_Male,208.0,5.337538079701318,185000.0,12.128111104060462,82.49,Conventional,42,2,1,487587
2019,B4TYDEB6GKMZO031MB27,IL,17089.0,17089852903.0,1,0,Latinx,0_Male,36.0,3.58351893845611,65000.0,11.082142548877775,69.7,Conventional,20%-<30%,2,1,167566
2019,549300AI4ZHB6MX23W09,IL,17031.0,17031833100.0,1,0,0_White,Female,150.0,5.0106352940962555,295000.0,12.594730635321957,95.0,Conventional,20%-<30%,2,1,163715
2019,549300O7SGM8FH65GQ47,IL,17019.0,17019001204.0,1,0,0_White,0_Male,99.0,4.59511985013459,305000.0,12.628067055589549,90.0,Conventional,39,2,1,354825
2019,549300L8JRY60EOROT34,IL,17027.0,17027900602.0,1,0,0_White,0_Male,100.0,4.605170185988092,185000.0,12.128111104060462,85.71,Conventional,20%-<30%,2,1,250979
2019,549300YOESI1GLKRL151,IL,17031.0,17031130200.0,0,1,0_White,Female,91.0,4.51085950651685,385000.0,12.86099861326992,80.0,Conventional,45,2,1,552024
2019,6BYL5QZYBDK8S7L73M02,IL,17043.0,17043841110.0,0,1,Latinx,Female,57.0,4.04305126783455,235000.0,12.367340793126296,70.0,Conventional,40,2,1,243606
2019,549300AG64NHILB7ZP05,IL,17031.0,17031100300.0,1,0,0_White,0_Male,103.0,4.634728988229636,455000.0,13.028052697933088,95.0,Conventional,44,2,1,535648
2019,C398JSK21YCXWM603F55,IL,17043.0,17043846411.0,1,0,0_White,0_Male,72.0,4.276666119016055,185000.0,12.128111104060462,80.0,Conventional,30%-<36%,2,1,217950
2019,549300U3721PJGQZYY68,IL,17031.0,17031801605.0,1,0,0_White,0_Male,339.0,5.82600010738045,275000.0,12.524526376648708,41.003,Conventional,0%-20%,2,1,495188
2019,6BYL5QZYBDK8S7L73M02,IL,17015.0,17015960100.0,1,0,0_White,0_Male,514.0,6.2422232654551655,205000.0,12.230765258120545,90.0,Conventional,20%-<30%,2,2,246844
2019,549300UG7QXKM7KGV847,IL,17095.0,17095001400.0,1,0,0_White,0_Male,81.0,4.394449154672439,55000.0,10.915088464214607,85.0,Conventional,49,2,2,391674
2019,B4TYDEB6GKMZO031MB27,IL,17093.0,17093890400.0,1,0,Black,0_Male,40.0,3.6888794541139363,145000.0,11.884489021402711,84.12,FHA,48,2,1,165547
2019,549300L0EV5UM3IRHJ33,IL,17037.0,17037002100.0,1,0,0_White,Female,182.0,5.204006687076795,175000.0,12.072541252905651,80.0,Conventional,30%-<36%,2,1,208864
2019,549300U8L31JJT1ZDP60,IL,17199.0,17199020800.0,1,0,0_White,0_Male,220.0,5.393627546352362,165000.0,12.013700752882718,76.636,Conventional,20%-<30%,2,1,442897
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031660500.0,0,1,Latinx,0_Male,66.0,4.189654742026425,185000.0,12.128111104060462,96.5,FHA,48,2,1,371105
2019,B94HV8SXGDD3J5XESU08,IL,17031.0,17031829901.0,1,0,0_White,Female,65.0,4.174387269895637,105000.0,11.56171562913966,70.0,Conventional,30%-<36%,2,1,178445
2019,549300O7SGM8FH65GQ47,IL,17019.0,17019010500.0,1,0,0_White,0_Male,107.0,4.672828834461906,245000.0,12.409013489526863,95.0,Conventional,44,2,1,353723
2019,549300VORTI31GZTJL53,IL,17031.0,17031490500.0,1,0,Black,Female,96.0,4.564348191467836,165000.0,12.013700752882718,96.5,FHA,20%-<30%,2,1,12934
2019,5493001SXWZ4OFP8Z903,IL,17089.0,17089850702.0,1,0,0_White,Female,68.0,4.219507705176107,185000.0,12.128111104060462,96.5,FHA,42,2,1,330338
2019,549300HW662MN1WU8550,IL,17111.0,17111871104.0,1,0,0_White,0_Male,91.0,4.51085950651685,265000.0,12.487485104968359,80.0,Conventional,30%-<36%,2,1,517515
2019,EQTWLK1G7ODGC2MGLV11,IL,17027.0,17027900300.0,0,1,0_White,0_Male,77.0,4.343805421853684,25000.0,10.126631103850338,65.0,Conventional,20%-<30%,2,1,454800
2019,549300RUKY2I2HQ2AI44,IL,17043.0,17043841110.0,1,0,0_White,0_Male,24.0,3.1780538303479458,75000.0,11.225243392518447,39.599,Conventional,49,2,1,330000
2019,549300J7XKT2BI5WX213,IL,17031.0,17031804807.0,1,0,0_White,0_Male,72.0,4.276666119016055,285000.0,12.560244459250788,96.5,FHA,50%-60%,2,1,461934
2019,B94HV8SXGDD3J5XESU08,IL,17099.0,17099962300.0,1,0,0_White,Female,150.0,5.0106352940962555,115000.0,11.652687407345388,71.895,Conventional,0%-20%,2,1,178368
2019,254900O723MCLR701H50,IL,17031.0,17031260600.0,0,1,Black,Female,90.0,4.499809670330265,395000.0,12.886641043883259,96.5,FHA,>60%,2,1,556129
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031832600.0,1,0,0_White,Female,1463.0,7.288244401020124,1335000.0,14.104441849816487,75.0,Conventional,20%-<30%,2,1,422258
2019,549300E2UX99HKDBR481,IL,17163.0,17163503906.0,1,0,0_White,Female,83.0,4.418840607796598,175000.0,12.072541252905651,97.0,Conventional,30%-<36%,2,1,511007
2019,KB1H1DSPRFMYMCUFXT09,IL,17201.0,17201003901.0,1,0,Latinx,0_Male,116.0,4.7535901911063645,145000.0,11.884489021402711,81.685,Conventional,0%-20%,2,1,270368
2019,549300EMGY2NJUW3A749,IL,17097.0,17097863701.0,1,0,0_White,0_Male,180.0,5.19295685089021,485000.0,13.091904169919621,88.064,Conventional,42,2,1,459087
2019,549300J7XKT2BI5WX213,IL,17093.0,17093890500.0,1,0,Latinx,Female,139.0,4.9344739331306915,155000.0,11.951180395901384,80.0,FHA,30%-<36%,2,1,465626
2019,549300W09D8JV1ANXX59,IL,17031.0,17031040202.0,1,0,0_White,0_Male,107.0,4.672828834461906,225000.0,12.323855681186558,80.0,Conventional,40,2,1,295151
2019,549300E2UX99HKDBR481,IL,17111.0,17111870500.0,1,0,0_White,Female,93.0,4.532599493153256,205000.0,12.230765258120545,90.0,Conventional,45,2,2,510789
2019,5493001WHVQBGRSWEU75,IL,17031.0,17031804713.0,1,0,Latinx,Female,46.0,3.828641396489095,165000.0,12.013700752882718,96.5,FHA,48,2,1,550499
2019,QFROUN1UWUYU0DVIWD51,IL,17111.0,17111871106.0,1,0,0_White,0_Male,35.0,3.5553480614894135,105000.0,11.56171562913966,45.683,Conventional,44,2,1,303180
2019,549300ZUZB0H1M5M3I66,IL,17043.0,17043846209.0,0,1,0_White,0_Male,221.0,5.3981627015177525,815000.0,13.610943392223,90.0,Conventional,30%-<36%,2,1,467759
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031381400.0,1,0,Black,0_Male,103.0,4.634728988229636,115000.0,11.652687407345388,80.0,Conventional,44,1,1,188676
2019,549300FSZH0FMQ1T8Y90,IL,17043.0,17043846521.0,1,0,0_White,0_Male,133.0,4.890349128221754,195000.0,12.180754837545884,80.0,Conventional,0%-20%,2,1,557947
2019,549300J7XKT2BI5WX213,IL,17161.0,17161023100.0,1,0,0_White,0_Male,104.0,4.6443908991413725,125000.0,11.736069016284437,75.0,Conventional,38,2,1,466213
2019,549300L0EV5UM3IRHJ33,IL,17119.0,17119401300.0,0,1,0_White,0_Male,54.0,3.9889840465642745,85000.0,11.350406535472453,96.5,FHA,30%-<36%,2,1,208560
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031829800.0,1,0,0_White,0_Male,147.0,4.990432586778736,195000.0,12.180754837545884,80.0,Conventional,30%-<36%,2,1,404693
2019,OTQ7L99FG3H1GQVQBT56,IL,17201.0,17201000504.0,1,0,0_White,0_Male,58.0,4.060443010546419,115000.0,11.652687407345388,101.05,Conventional,44,2,1,359392
2019,549300U3721PJGQZYY68,IL,17031.0,17031240500.0,1,0,0_White,Female,86.0,4.454347296253507,315000.0,12.66032791780777,75.0,Conventional,39,2,1,482438
2019,549300AI4ZHB6MX23W09,IL,17097.0,17097861610.0,1,0,0_White,Female,66.0,4.189654742026425,145000.0,11.884489021402711,80.0,Conventional,40,2,1,163531
2019,5493000XYE7QL54NMB52,IL,17067.0,17067954200.0,1,0,0_White,0_Male,27.0,3.295836866004329,65000.0,11.082142548877775,100.0,VA,0%-20%,2,1,456131
2019,549300SELI3XCH3UZW80,IL,17007.0,17007010500.0,1,0,0_White,0_Male,114.0,4.736198448394496,135000.0,11.813030057420567,97.0,Conventional,20%-<30%,2,1,6126
2019,2138007DQF1WY8NDYM18,IL,17201.0,17201000401.0,1,0,Latinx,Female,27.0,3.295836866004329,65000.0,11.082142548877775,100.571,Conventional,41,2,1,558198
2019,549300HW662MN1WU8550,IL,17043.0,17043844201.0,1,0,0_White,0_Male,331.0,5.802118375377063,635000.0,13.36138027787483,89.437,Conventional,20%-<30%,2,1,525886
2019,549300U8L31JJT1ZDP60,IL,17165.0,17165956200.0,1,0,0_White,0_Male,90.0,4.499809670330265,105000.0,11.56171562913966,94.993,Conventional,30%-<36%,2,1,442748
2019,RVDPPPGHCGZ40J4VQ731,IL,17137.0,17137951500.0,0,1,0_White,Female,136.0,4.912654885736052,205000.0,12.230765258120545,95.0,FHA,50%-60%,2,1,27566
2019,549300O7SGM8FH65GQ47,IL,17039.0,17039971400.0,1,0,0_White,0_Male,43.0,3.7612001156935624,135000.0,11.813030057420567,100.0,VA,46,2,1,353030
2019,549300MGPZBLQDIL7538,IL,17031.0,17031822000.0,1,0,Latinx,0_Male,48.0,3.871201010907891,125000.0,11.736069016284437,96.5,FHA,30%-<36%,2,1,136678
2019,7H6GLXDRUGQFU57RNE97,IL,17111.0,17111870902.0,1,0,0_White,0_Male,400.0,5.991464547107982,335000.0,12.721885810807203,80.0,Conventional,0%-20%,2,1,408047
2019,KV8W1JTB8FZ821S5ED75,IL,17099.0,17099962400.0,1,0,0_White,0_Male,140.0,4.941642422609304,25000.0,10.126631103850338,72.933,Conventional,20%-<30%,2,1,324444
2019,549300U3721PJGQZYY68,IL,17031.0,17031804701.0,1,0,Latinx,0_Male,86.0,4.454347296253507,365000.0,12.80765263256463,100.0,VA,50%-60%,2,1,504871
2019,5493000NYUJT9UC6G261,IL,17167.0,17167003500.0,1,0,0_White,Female,42.0,3.7376696182833684,115000.0,11.652687407345388,100.918,RHS or FSA,30%-<36%,2,1,390397
2019,549300HW662MN1WU8550,IL,17197.0,17197880601.0,1,0,0_White,0_Male,55.0,4.007333185232471,195000.0,12.180754837545884,97.0,Conventional,30%-<36%,2,1,524854
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031803008.0,1,0,0_White,0_Male,174.0,5.159055299214529,335000.0,12.721885810807203,80.0,Conventional,20%-<30%,2,1,204440
2019,5493001WHVQBGRSWEU75,IL,17031.0,17031824106.0,1,0,0_White,0_Male,182.0,5.204006687076795,285000.0,12.560244459250788,90.0,Conventional,20%-<30%,2,1,550351
2019,2549008LUH7QKMXQ8N53,IL,17091.0,17091010100.0,1,0,0_White,Female,142.0,4.955827057601261,205000.0,12.230765258120545,96.49,FHA,50%-60%,2,1,114777
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031842100.0,1,0,0_White,0_Male,49.0,3.8918202981106265,275000.0,12.524526376648708,75.0,Conventional,0%-20%,2,3,371019
2019,549300YOESI1GLKRL151,IL,17111.0,17111871301.0,1,0,0_White,0_Male,46.0,3.828641396489095,185000.0,12.128111104060462,95.0,Conventional,49,2,1,553571
2019,549300Q7ODSDOEDUNP68,IL,17119.0,17119400951.0,1,0,0_White,Female,42.0,3.7376696182833684,105000.0,11.56171562913966,95.0,Conventional,36,2,1,220105
2019,549300YOESI1GLKRL151,IL,17031.0,17031301801.0,1,0,Latinx,0_Male,57.0,4.04305126783455,285000.0,12.560244459250788,96.5,FHA,47,2,1,553539
2019,549300HW662MN1WU8550,IL,17031.0,17031803606.0,1,0,0_White,Female,77.0,4.343805421853684,185000.0,12.128111104060462,95.0,Conventional,20%-<30%,2,1,520257
2019,549300SNZET0P5BZ3J56,IL,17123.0,17123961300.0,1,0,0_White,0_Male,65.0,4.174387269895637,185000.0,12.128111104060462,80.0,Conventional,30%-<36%,2,1,133048
2019,549300EMGY2NJUW3A749,IL,17031.0,17031821800.0,1,0,0_White,0_Male,89.0,4.48863636973214,145000.0,11.884489021402711,96.5,FHA,30%-<36%,2,1,458785
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031030900.0,1,0,0_White,0_Male,180.0,5.19295685089021,405000.0,12.911642346088676,75.0,Conventional,43,2,1,368719
2019,B94HV8SXGDD3J5XESU08,IL,17093.0,17093890500.0,1,0,0_White,0_Male,64.0,4.1588830833596715,165000.0,12.013700752882718,91.667,FHA,49,2,1,178966
2019,6BYL5QZYBDK8S7L73M02,IL,17007.0,17007010500.0,1,0,0_White,0_Male,510.0,6.234410725718371,455000.0,13.028052697933088,90.0,Conventional,20%-<30%,2,1,247953
2019,549300U3721PJGQZYY68,IL,17043.0,17043841114.0,1,0,0_White,Female,115.0,4.74493212836325,255000.0,12.449018824140563,80.0,Conventional,20%-<30%,2,1,498906
2019,549300HW662MN1WU8550,IL,17043.0,17043841310.0,1,0,0_White,0_Male,179.0,5.187385805840755,345000.0,12.751299696013497,89.997,Conventional,30%-<36%,2,1,525450
2019,549300U8L31JJT1ZDP60,IL,17119.0,17119401400.0,0,1,0_White,0_Male,25.0,3.2188758248682006,65000.0,11.082142548877775,101.188,FHA,47,2,1,442868
2019,5493001R92DY5DI1DI85,IL,17197.0,17197883504.0,1,0,0_White,0_Male,179.0,5.187385805840755,115000.0,11.652687407345388,80.0,Conventional,30%-<36%,2,1,157419
2019,549300SELI3XCH3UZW80,IL,17111.0,17111870702.0,1,0,0_White,0_Male,34.0,3.5263605246161616,105000.0,11.56171562913966,101.522,Conventional,30%-<36%,2,1,8609
2019,549300U6DW7DX671T306,IL,17201.0,17201000504.0,1,0,0_White,Female,42.0,3.7376696182833684,115000.0,11.652687407345388,95.0,Conventional,40,2,1,572960
2019,549300RPOGWJRH63HS39,IL,17031.0,17031804308.0,1,0,0_White,Female,68.0,4.219507705176107,185000.0,12.128111104060462,90.0,Conventional,30%-<36%,2,1,560575
2019,AD6GFRVSDT01YPT1CS68,IL,17115.0,17115002500.0,1,0,0_White,Female,94.0,4.543294782270004,105000.0,11.56171562913966,81.203,FHA,0%-20%,2,1,54837
2019,549300V8CF81JGIV7038,IL,17197.0,17197880121.0,1,0,0_White,Female,90.0,4.499809670330265,235000.0,12.367340793126296,95.0,Conventional,30%-<36%,2,1,373947
2019,5493002B2WMHY23GFK92,IL,17031.0,17031834700.0,1,0,Black,Female,32.0,3.4657359027997265,125000.0,11.736069016284437,97.8064,FHA,46,2,1,399404
2019,549300FNXYY540N23N64,IL,17093.0,17093890101.0,1,0,Black,Female,163.0,5.093750200806762,425000.0,12.959844447906553,95.0,Conventional,45,2,1,252705
2019,ZF85QS7OXKPBG52R7N18,IL,17203.0,17203030502.0,1,0,0_White,0_Male,44.0,3.784189633918261,135000.0,11.813030057420567,74.054,FHA,49,1,1,40361
2019,549300PXL1KA5TOL2O82,IL,17197.0,17197880312.0,1,0,Latinx,0_Male,80.0,4.382026634673881,305000.0,12.628067055589549,95.0,Conventional,30%-<36%,2,1,109016
2019,549300LYRWPSYPK6S325,IL,17031.0,17031824503.0,1,0,0_White,Female,69.0,4.23410650459726,75000.0,11.225243392518447,75.0,Conventional,30%-<36%,2,3,20976
2019,2549008LUH7QKMXQ8N53,IL,17197.0,17197883806.0,1,0,0_White,0_Male,53.0,3.970291913552122,185000.0,12.128111104060462,95.0,FHA,50%-60%,2,1,114999
2019,549300BU5TSYOCF3Y655,IL,17031.0,17031010300.0,1,0,0_White,Female,112.0,4.718498871295094,95000.0,11.461632170582678,95.0,Conventional,30%-<36%,2,1,180903
2019,549300R9S3MVDV4MGF56,IL,17163.0,17163503905.0,1,0,0_White,0_Male,3.0,1.0986122886681098,155000.0,11.951180395901384,101.01,RHS or FSA,40,2,1,335485
2019,549300XOTES5TCS8T794,IL,17119.0,17119403122.0,1,0,Black,0_Male,65.0,4.174387269895637,165000.0,12.013700752882718,97.0,Conventional,20%-<30%,2,1,211350
2019,5493001YLK9E8PF87B85,IL,17161.0,17161021700.0,1,0,0_White,Female,70.0,4.248495242049359,75000.0,11.225243392518447,93.0,Conventional,20%-<30%,2,1,142273
2019,C398JSK21YCXWM603F55,IL,17197.0,17197880410.0,1,0,0_White,0_Male,95.0,4.553876891600541,325000.0,12.691580461311874,96.5,FHA,40,2,1,215185
2019,6BYL5QZYBDK8S7L73M02,IL,17021.0,17021959000.0,0,1,0_White,Female,26.0,3.258096538021482,95000.0,11.461632170582678,47.5,Conventional,>60%,2,1,230080
2019,KB1H1DSPRFMYMCUFXT09,IL,17129.0,17129010200.0,0,1,Other,Female,98.0,4.584967478670572,155000.0,11.951180395901384,100.0,VA,30%-<36%,2,1,269573
2019,549300AG64NHILB7ZP05,IL,17043.0,17043841503.0,0,1,Latinx,Female,42.0,3.7376696182833684,135000.0,11.813030057420567,96.5,FHA,36,2,1,535659
2019,KV8W1JTB8FZ821S5ED75,IL,17031.0,17031800200.0,1,0,0_White,0_Male,495.0,6.20455776256869,485000.0,13.091904169919621,80.0,Conventional,20%-<30%,2,1,323990
2019,549300FX7K8PTEQUU487,IL,17031.0,17031824507.0,0,1,Black,0_Male,350.0,5.857933154483459,75000.0,11.225243392518447,88.235,Conventional,0%-20%,2,2,132030
2019,7H6GLXDRUGQFU57RNE97,IL,17043.0,17043841104.0,1,0,Latinx,0_Male,86.0,4.454347296253507,295000.0,12.594730635321957,95.0,Conventional,20%-<30%,2,1,415766
2019,QFROUN1UWUYU0DVIWD51,IL,17031.0,17031210502.0,1,0,0_White,Female,199.0,5.293304824724492,595000.0,13.296316684527767,79.518,Conventional,30%-<36%,2,1,300895
2019,549300OPCWU6E72WUT29,IL,17031.0,17031730500.0,1,0,Black,Female,81.0,4.394449154672439,5000.0,8.517193191416238,101.054,Conventional,39,2,1,513552
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031831000.0,1,0,0_White,0_Male,260.0,5.560681631015528,525000.0,13.17115354157376,80.0,Conventional,20%-<30%,2,1,408012
2019,2WHM8VNJH63UN14OL754,IL,17031.0,17031330100.0,1,0,Asian,0_Male,56.0,4.02535169073515,225000.0,12.323855681186558,100.0,Conventional,48,2,1,490907
2019,549300FGUI1NQCS1M144,IL,17007.0,17007010500.0,1,0,0_White,0_Male,247.0,5.5093883366279774,285000.0,12.560244459250788,80.0,Conventional,36,2,1,51117
2019,549300J6N77Q8OHYNF23,IL,17201.0,17201003706.0,1,0,Latinx,Female,106.0,4.663439094112067,105000.0,11.56171562913966,80.0,Conventional,30%-<36%,1,1,221085
2019,549300U6DW7DX671T306,IL,17091.0,17091010400.0,1,0,0_White,0_Male,56.0,4.02535169073515,125000.0,11.736069016284437,73.66,Conventional,30%-<36%,2,1,574349
2019,549300BXWU32AYWT1A56,IL,17031.0,17031805202.0,0,1,0_White,0_Male,77.0,4.343805421853684,335000.0,12.721885810807203,95.0,Conventional,38,2,1,377338
2019,2549001E11O22GGBEL86,IL,17107.0,17107953600.0,1,0,0_White,0_Male,146.0,4.983606621708336,165000.0,12.013700752882718,80.0,Conventional,0%-20%,2,1,15067
2019,254900O723MCLR701H50,IL,17031.0,17031819300.0,1,0,Latinx,0_Male,52.0,3.9512437185814275,225000.0,12.323855681186558,95.0,FHA,43,2,1,557040
2019,549300L0EV5UM3IRHJ33,IL,17135.0,17135957800.0,1,0,0_White,0_Male,30.0,3.4011973816621555,65000.0,11.082142548877775,91.175,RHS or FSA,20%-<30%,2,1,208514
2019,549300L0EV5UM3IRHJ33,IL,17115.0,17115000400.0,1,0,Other,Female,28.0,3.332204510175204,85000.0,11.350406535472453,99.333,FHA,44,2,1,209414
2019,549300LBCBNR1OT00651,IL,17031.0,17031460500.0,1,0,Black,Female,80.0,4.382026634673881,185000.0,12.128111104060462,97.0,FHA,38,2,1,548858
2019,549300EKGRBBO8HEKR21,IL,17167.0,17167003603.0,1,0,0_White,Female,93.0,4.532599493153256,135000.0,11.813030057420567,80.0,Conventional,0%-20%,2,1,48536
2019,549300HW662MN1WU8550,IL,17031.0,17031839100.0,1,0,Asian,0_Male,79.0,4.3694478524670215,245000.0,12.409013489526863,75.0,Conventional,30%-<36%,2,1,519392
2019,549300AG64NHILB7ZP05,IL,17031.0,17031804104.0,1,0,Asian,Female,52.0,3.9512437185814275,195000.0,12.180754837545884,90.0,Conventional,48,2,1,530718
2019,549300U6DW7DX671T306,IL,17201.0,17201000506.0,1,0,0_White,0_Male,52.0,3.9512437185814275,115000.0,11.652687407345388,95.0,Conventional,30%-<36%,2,1,572745
2019,254900O723MCLR701H50,IL,17197.0,17197880901.0,1,0,0_White,Female,53.0,3.970291913552122,125000.0,11.736069016284437,68.681,Conventional,30%-<36%,2,1,555461
2019,C398JSK21YCXWM603F55,IL,17197.0,17197881012.0,1,0,0_White,0_Male,143.0,4.962844630259907,255000.0,12.449018824140563,71.429,Conventional,20%-<30%,2,1,219304
2019,549300TRKZF3ZJPXJT92,IL,17197.0,17197881113.0,1,0,Latinx,Female,33.0,3.4965075614664802,125000.0,11.736069016284437,97.0,Conventional,43,2,1,26037
2019,549300LBCBNR1OT00651,IL,17043.0,17043846515.0,1,0,Other,Female,86.0,4.454347296253507,205000.0,12.230765258120545,97.0,FHA,20%-<30%,2,1,547949
2019,EFBDHEMMHTWI378O4988,IL,17113.0,17113001105.0,1,0,0_White,Female,38.0,3.6375861597263857,125000.0,11.736069016284437,95.0,Conventional,44,2,1,258006
2019,549300KM40FP4MSQU941,IL,17201.0,17201003903.0,1,0,0_White,Female,65.0,4.174387269895637,185000.0,12.128111104060462,95.0,Conventional,20%-<30%,2,1,122992
2019,549300OV8NE5ZPEPMF52,IL,17089.0,17089851905.0,1,0,0_White,0_Male,96.0,4.564348191467836,195000.0,12.180754837545884,95.0,Conventional,37,2,1,80452
2019,549300QX0QWWJKEY4R28,IL,17197.0,17197880415.0,1,0,Latinx,0_Male,46.0,3.828641396489095,155000.0,11.951180395901384,98.375,FHA,41,2,1,445808
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031081800.0,1,0,0_White,Female,57.0,4.04305126783455,225000.0,12.323855681186558,80.0,Conventional,37,2,1,409349
2019,549300FGXN1K3HLB1R50,IL,17197.0,17197880310.0,1,0,0_White,0_Male,128.0,4.852030263919617,345000.0,12.751299696013497,95.0,Conventional,39,2,1,205041
2019,549300E2UX99HKDBR481,IL,17163.0,17163503412.0,1,0,0_White,Female,37.0,3.6109179126442243,75000.0,11.225243392518447,104.523,FHA,36,2,1,511849
2019,549300GKFNPRWNS0GF29,IL,17043.0,17043846203.0,1,0,Asian,0_Male,108.0,4.68213122712422,225000.0,12.323855681186558,55.56,Conventional,44,2,1,331812
2019,549300AG64NHILB7ZP05,IL,17031.0,17031221400.0,1,0,0_White,0_Male,124.0,4.820281565605037,465000.0,13.049792684569493,85.0,Conventional,36,2,1,532392
2019,549300U6DW7DX671T306,IL,17091.0,17091012600.0,1,0,0_White,0_Male,72.0,4.276666119016055,105000.0,11.56171562913966,103.0,Conventional,38,2,1,572861
2019,549300FGUI1NQCS1M144,IL,17111.0,17111870903.0,1,0,Latinx,0_Male,63.0,4.143134726391533,95000.0,11.461632170582678,95.0,Conventional,40,2,1,50387
2019,5493003KZFGGEWCRH554,IL,17031.0,17031839900.0,1,0,Asian,Female,74.0,4.30406509320417,265000.0,12.487485104968359,57.0,Conventional,>60%,2,1,563631
2019,549300HW662MN1WU8550,IL,17031.0,17031805201.0,1,0,0_White,0_Male,54.0,3.9889840465642745,215000.0,12.2783933071098,97.0,Conventional,42,2,1,523381
2019,7H6GLXDRUGQFU57RNE97,IL,17089.0,17089850103.0,1,0,Latinx,0_Male,47.0,3.8501476017100584,165000.0,12.013700752882718,90.0,Conventional,40,2,1,419133
2019,549300T7J3E2UGY5GL15,IL,17031.0,17031700401.0,1,0,Latinx,0_Male,45.0,3.8066624897703196,215000.0,12.2783933071098,96.5,FHA,43,2,1,125622
2019,7H6GLXDRUGQFU57RNE97,IL,17097.0,17097863601.0,1,0,Asian,0_Male,138.0,4.927253685157205,355000.0,12.779873068457553,75.0,Conventional,42,2,1,403305
2019,E57ODZWZ7FF32TWEFA76,IL,17031.0,17031040401.0,1,0,Asian,Female,93.0,4.532599493153256,205000.0,12.230765258120545,34.45,Conventional,30%-<36%,2,1,143858
2019,549300FGUI1NQCS1M144,IL,17111.0,17111870905.0,1,0,Latinx,0_Male,67.0,4.204692619390966,165000.0,12.013700752882718,76.19,Conventional,30%-<36%,2,1,51427
2019,549300RN01LBYR8ZVX74,IL,17161.0,17161022900.0,1,0,Black,Female,46.0,3.828641396489095,115000.0,11.652687407345388,100.653,FHA,41,2,1,84154
2019,549300LTSES0DE01Z405,IL,17157.0,17157950800.0,1,0,0_White,Female,104.0,4.6443908991413725,85000.0,11.350406535472453,31.3,Conventional,41,2,1,5221
2019,549300WS8BW0I0BDA390,IL,17031.0,17031811301.0,1,0,0_White,0_Male,55.0,4.007333185232471,215000.0,12.2783933071098,95.0,Conventional,30%-<36%,2,1,64969
2019,254900O723MCLR701H50,IL,17031.0,17031803013.0,1,0,0_White,0_Male,173.0,5.153291594497779,305000.0,12.628067055589549,95.0,Conventional,37,2,1,557913
2019,SS1TRMSN6BRNMOREEV51,IL,17077.0,17077010200.0,1,0,0_White,0_Male,27.0,3.295836866004329,35000.0,10.46310334047155,94.0,RHS or FSA,40,2,1,383540
2019,549300HW662MN1WU8550,IL,17097.0,17097864206.0,1,0,0_White,Female,84.0,4.430816798843313,275000.0,12.524526376648708,95.0,Conventional,44,2,1,525722
2019,549300HW662MN1WU8550,IL,17089.0,17089852003.0,1,0,0_White,0_Male,290.0,5.66988092298052,595000.0,13.296316684527767,80.0,Conventional,30%-<36%,2,1,526014
2019,549300GS0W0TEUQS8571,IL,17031.0,17031040201.0,1,0,0_White,0_Male,88.0,4.477336814478207,405000.0,12.911642346088676,80.0,Conventional,44,2,1,207752
2019,549300L8JRY60EOROT34,IL,17119.0,17119403533.0,1,0,0_White,0_Male,107.0,4.672828834461906,155000.0,11.951180395901384,80.0,Conventional,20%-<30%,2,1,251368
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031803702.0,1,0,0_White,Female,133.0,4.890349128221754,295000.0,12.594730635321957,95.0,Conventional,20%-<30%,2,1,407861
2019,254900O723MCLR701H50,IL,17031.0,17031160400.0,1,0,Latinx,0_Male,29.0,3.367295829986474,205000.0,12.230765258120545,80.0,Conventional,45,2,3,554975
2019,549300U6DW7DX671T306,IL,17049.0,17049950800.0,1,0,0_White,Female,24.0,3.1780538303479458,85000.0,11.350406535472453,99.8483,RHS or FSA,30%-<36%,2,1,573091
